customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_tickets,payment_method,churn
CUST_05148,69,84.25,5364.93,Month-to-month,No,1,Mailed check,1
CUST_05149,37,32.53,1146.28,Two year,DSL,0,Credit card (automatic),0
CUST_05150,13,55.22,822.74,Month-to-month,No,2,Electronic check,0
CUST_05151,30,45.74,1354.13,One year,DSL,2,Electronic check,0
CUST_05152,50,60.66,2968.59,Month-to-month,No,0,Electronic check,0
CUST_05153,13,28.51,400.75,Month-to-month,No,0,Mailed check,0
CUST_05154,12,21.83,243.81,Month-to-month,DSL,1,Electronic check,0
CUST_05155,72,87.17,6459.12,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05156,3,34.33,109.17,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05157,44,84.06,4093.87,Month-to-month,DSL,5,Electronic check,1
CUST_05158,11,40.29,392.97,One year,Fiber optic,2,Electronic check,0
CUST_05159,2,18.0,50.0,Month-to-month,Fiber optic,0,Electronic check,1
CUST_05160,46,92.93,3639.65,Month-to-month,DSL,3,Credit card (automatic),1
CUST_05161,14,38.42,537.42,Two year,DSL,0,Credit card (automatic),0
CUST_05162,53,56.17,2852.76,Two year,DSL,0,Credit card (automatic),0
CUST_05163,60,87.29,5731.61,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_05164,37,67.97,2686.43,Month-to-month,Fiber optic,2,Electronic check,1
CUST_05165,13,60.78,835.59,One year,Fiber optic,4,Credit card (automatic),0
CUST_05166,69,88.81,5520.59,One year,DSL,2,Mailed check,0
CUST_05167,27,48.13,1225.45,Month-to-month,DSL,2,Credit card (automatic),1
CUST_05168,56,57.87,3034.09,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_05169,14,47.84,,Month-to-month,DSL,4,Mailed check,1
CUST_05170,12,19.22,225.24,Month-to-month,Fiber optic,1,Electronic check,0
CUST_05171,49,67.81,3248.1,One year,Fiber optic,0,Electronic check,0
CUST_05172,15,22.23,318.38,One year,Fiber optic,1,Mailed check,0
CUST_05173,39,65.43,2777.09,Two year,Fiber optic,3,Mailed check,0
CUST_05174,43,68.15,3097.88,Month-to-month,No,0,Credit card (automatic),0
CUST_05175,9,33.8,331.07,Month-to-month,DSL,1,Electronic check,0
CUST_05176,24,52.49,1376.28,Month-to-month,No,2,Bank transfer (automatic),0
CUST_05177,14,46.02,590.32,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_05178,1,36.46,50.0,Month-to-month,DSL,1,Electronic check,1
CUST_05179,69,97.15,7006.33,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05180,2,37.86,82.5,Month-to-month,DSL,1,Mailed check,1
CUST_05181,60,81.79,5538.28,One year,Fiber optic,1,Mailed check,0
CUST_05182,30,25.46,836.12,Month-to-month,No,0,Electronic check,0
CUST_05183,20,43.9,893.7,Month-to-month,Fiber optic,0,Electronic check,1
CUST_05184,38,75.3,2844.24,One year,Fiber optic,0,Electronic check,0
CUST_05185,66,85.57,5728.77,Month-to-month,No,0,Credit card (automatic),0
CUST_05186,48,79.54,4246.61,Two year,Fiber optic,1,Credit card (automatic),0
CUST_05187,6,21.71,113.3,Month-to-month,DSL,0,Electronic check,1
CUST_05188,55,81.67,4339.7,Month-to-month,No,3,Bank transfer (automatic),0
CUST_05189,55,75.77,3897.95,Two year,DSL,0,Credit card (automatic),0
CUST_05190,70,90.82,6255.14,One year,DSL,1,Electronic check,0
CUST_05191,15,46.48,718.59,One year,DSL,0,Electronic check,0
CUST_05192,61,60.19,3971.58,One year,DSL,0,Electronic check,0
CUST_05193,27,37.08,853.6,Month-to-month,DSL,0,Electronic check,1
CUST_05194,26,30.27,770.98,One year,DSL,0,Credit card (automatic),0
CUST_05195,46,64.9,2797.77,Two year,Fiber optic,0,Credit card (automatic),0
CUST_05196,39,53.95,2253.26,Two year,Fiber optic,0,Bank transfer (automatic),0
CUST_05197,17,40.77,646.11,Month-to-month,No,1,Electronic check,0
CUST_05198,16,34.13,502.56,Month-to-month,DSL,1,Credit card (automatic),0
CUST_05199,47,61.48,2605.92,One year,DSL,2,Electronic check,0
CUST_05200,70,85.52,5992.29,Month-to-month,Fiber optic,1,Electronic check,0
CUST_05201,17,56.39,829.79,Month-to-month,DSL,1,Electronic check,1
CUST_05202,39,84.01,3470.69,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_05203,23,71.25,1827.69,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_05204,18,38.28,626.16,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05205,58,66.2,3834.1,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_05206,53,82.5,4871.54,Month-to-month,Fiber optic,1,Electronic check,0
CUST_05207,35,68.3,2643.11,Month-to-month,Fiber optic,0,Mailed check,0
CUST_05208,36,67.81,2647.7,Two year,No,2,Credit card (automatic),0
CUST_05209,31,49.52,1390.91,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05210,72,84.08,5939.21,Month-to-month,Fiber optic,2,Mailed check,0
CUST_05211,69,87.47,6910.18,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05212,6,41.21,228.12,Month-to-month,DSL,1,Credit card (automatic),1
CUST_05213,59,80.1,4205.85,Two year,Fiber optic,1,Mailed check,0
CUST_05214,25,49.72,1210.69,Two year,Fiber optic,4,Electronic check,0
CUST_05215,48,69.48,2985.9,Month-to-month,DSL,4,Electronic check,1
CUST_05216,68,78.27,5275.91,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05217,31,66.8,2144.9,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05218,34,63.12,2078.4,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05219,46,70.51,3002.95,Month-to-month,DSL,3,Electronic check,1
CUST_05220,23,25.98,590.38,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05221,19,56.22,1161.42,Month-to-month,DSL,0,Bank transfer (automatic),1
CUST_05222,44,75.09,3618.84,One year,Fiber optic,0,Mailed check,0
CUST_05223,15,47.49,606.78,Month-to-month,Fiber optic,2,Electronic check,1
CUST_05224,48,62.74,2600.43,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05225,18,,814.46,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05226,7,41.77,268.54,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05227,8,42.34,329.22,Month-to-month,DSL,1,Mailed check,0
CUST_05228,19,35.06,588.75,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_05229,8,75.82,576.44,Month-to-month,DSL,4,Credit card (automatic),1
CUST_05230,23,34.04,844.28,Month-to-month,Fiber optic,2,Electronic check,1
CUST_05231,31,51.58,1384.58,Two year,Fiber optic,2,Credit card (automatic),0
CUST_05232,18,54.95,973.77,Two year,No,5,Mailed check,0
CUST_05233,39,66.47,2682.49,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_05234,28,65.49,1716.25,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05235,6,44.24,291.04,One year,DSL,1,Electronic check,0
CUST_05236,25,51.02,1085.59,One year,No,1,Credit card (automatic),0
CUST_05237,1,18.0,50.0,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05238,53,92.36,5412.09,Month-to-month,Fiber optic,3,Electronic check,1
CUST_05239,32,45.98,1302.07,Month-to-month,Fiber optic,2,Bank transfer (automatic),0
CUST_05240,44,59.88,2391.2,One year,DSL,1,Credit card (automatic),0
CUST_05241,11,32.89,378.67,Month-to-month,Fiber optic,0,Credit card (automatic),0
CUST_05242,31,44.61,1305.96,Month-to-month,No,1,Bank transfer (automatic),0
CUST_05243,59,66.78,3640.75,Month-to-month,DSL,1,Electronic check,0
CUST_05244,15,47.64,719.36,Month-to-month,No,0,Mailed check,0
CUST_05245,71,103.75,7658.18,Month-to-month,No,1,Electronic check,0
CUST_05246,31,53.41,1762.62,One year,No,1,Credit card (automatic),0
CUST_05247,10,18.0,173.63,Month-to-month,No,1,Credit card (automatic),0
CUST_05248,13,38.77,517.44,Month-to-month,DSL,0,Credit card (automatic),1
CUST_05249,34,48.35,1849.87,Month-to-month,Fiber optic,1,Electronic check,0
CUST_05250,69,84.53,6620.55,Two year,DSL,0,Credit card (automatic),0
CUST_05251,34,64.75,2288.87,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_05252,13,18.0,236.66,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_05253,28,47.22,1418.18,Month-to-month,No,1,Credit card (automatic),1
CUST_05254,62,91.0,6333.23,Two year,DSL,2,Mailed check,0
CUST_05255,71,80.68,5255.87,One year,DSL,0,Electronic check,0
CUST_05256,45,52.34,2265.46,Two year,DSL,1,Electronic check,0
CUST_05257,63,83.28,4494.35,One year,Fiber optic,0,Electronic check,0
CUST_05258,59,65.71,4420.67,Month-to-month,DSL,3,Electronic check,0
CUST_05259,31,66.11,2244.62,Month-to-month,DSL,3,Bank transfer (automatic),1
CUST_05260,64,78.73,4398.7,Month-to-month,DSL,2,Electronic check,0
CUST_05261,6,39.51,263.29,One year,DSL,1,Electronic check,0
CUST_05262,58,73.16,4507.43,One year,No,1,Electronic check,0
CUST_05263,42,64.43,3000.72,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05264,43,75.73,3599.57,Two year,DSL,0,Credit card (automatic),0
CUST_05265,68,87.73,5513.79,Month-to-month,DSL,0,Mailed check,0
CUST_05266,20,49.11,920.88,Month-to-month,DSL,0,Credit card (automatic),1
CUST_05267,15,53.0,756.33,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_05268,48,47.3,2403.47,Two year,DSL,1,Bank transfer (automatic),0
CUST_05269,54,87.17,4932.8,Two year,DSL,4,Bank transfer (automatic),0
CUST_05270,1,38.04,50.0,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_05271,36,60.43,2204.54,Two year,DSL,0,Credit card (automatic),0
CUST_05272,28,50.89,1403.81,Two year,Fiber optic,1,Electronic check,0
CUST_05273,60,90.59,5149.73,Two year,DSL,2,Credit card (automatic),0
CUST_05274,62,72.09,4891.02,Two year,Fiber optic,2,Mailed check,0
CUST_05275,10,61.41,627.28,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05276,42,74.3,3369.23,One year,No,2,Bank transfer (automatic),0
CUST_05277,52,55.56,2593.51,One year,DSL,0,Credit card (automatic),0
CUST_05278,19,65.47,1149.3,One year,Fiber optic,2,Credit card (automatic),1
CUST_05279,68,75.01,4955.89,Month-to-month,No,2,Credit card (automatic),0
CUST_05280,65,81.61,4866.22,One year,No,1,Bank transfer (automatic),0
CUST_05281,13,36.78,494.01,Two year,No,0,Bank transfer (automatic),0
CUST_05282,2,26.18,55.73,Month-to-month,DSL,1,Credit card (automatic),1
CUST_05283,42,57.13,,Two year,No,0,Electronic check,0
CUST_05284,64,76.96,4205.88,Month-to-month,No,0,Electronic check,0
CUST_05285,50,52.12,2689.38,Month-to-month,DSL,0,Mailed check,0
CUST_05286,55,81.28,5115.71,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_05287,52,66.64,3285.56,One year,No,0,Bank transfer (automatic),0
CUST_05288,11,75.13,859.7,One year,DSL,4,Credit card (automatic),0
CUST_05289,5,55.81,241.19,Month-to-month,Fiber optic,2,Electronic check,1
CUST_05290,5,33.7,171.99,One year,Fiber optic,3,Credit card (automatic),0
CUST_05291,71,84.61,6115.29,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_05292,69,71.88,5059.56,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05293,61,70.74,4296.67,Two year,Fiber optic,0,Mailed check,0
CUST_05294,5,43.81,215.82,One year,Fiber optic,1,Bank transfer (automatic),0
CUST_05295,64,74.97,5323.27,One year,No,0,Credit card (automatic),0
CUST_05296,71,75.81,4596.68,One year,DSL,0,Mailed check,0
CUST_05297,57,77.86,4271.47,Two year,DSL,0,Electronic check,0
CUST_05298,31,26.56,802.78,Month-to-month,DSL,0,Electronic check,0
CUST_05299,7,34.96,268.89,Month-to-month,DSL,2,Electronic check,1
CUST_05300,26,66.74,1677.79,Month-to-month,No,1,Mailed check,0
CUST_05301,15,,710.34,One year,DSL,0,Bank transfer (automatic),0
CUST_05302,47,87.26,3636.97,One year,DSL,2,Bank transfer (automatic),0
CUST_05303,64,65.92,3738.62,One year,No,1,Bank transfer (automatic),0
CUST_05304,36,47.93,1779.43,Month-to-month,DSL,2,Electronic check,0
CUST_05305,4,35.78,144.4,Month-to-month,DSL,3,Electronic check,1
CUST_05306,29,61.85,1658.77,One year,Fiber optic,3,Credit card (automatic),0
CUST_05307,58,71.6,3765.45,Two year,Fiber optic,2,Credit card (automatic),0
CUST_05308,47,42.43,2239.37,Month-to-month,No,0,Bank transfer (automatic),0
CUST_05309,3,38.53,118.58,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05310,26,54.93,1575.4,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05311,26,38.71,935.4,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_05312,3,40.44,120.41,Month-to-month,No,1,Bank transfer (automatic),0
CUST_05313,26,57.12,1376.89,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05314,60,48.94,2636.58,One year,Fiber optic,1,Electronic check,0
CUST_05315,10,45.22,437.18,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_05316,38,68.17,2204.29,Month-to-month,Fiber optic,3,Mailed check,0
CUST_05317,48,55.74,2988.6,Month-to-month,Fiber optic,5,Electronic check,1
CUST_05318,50,86.22,4246.05,Two year,DSL,2,Electronic check,0
CUST_05319,24,63.15,1344.52,Month-to-month,Fiber optic,4,Credit card (automatic),0
CUST_05320,42,48.45,2014.57,Month-to-month,DSL,2,Electronic check,0
CUST_05321,53,76.67,4515.2,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05322,45,67.67,3463.05,One year,Fiber optic,1,Credit card (automatic),0
CUST_05323,61,84.79,4399.07,Two year,DSL,1,Bank transfer (automatic),0
CUST_05324,16,18.0,329.02,Month-to-month,DSL,0,Electronic check,0
CUST_05325,8,32.29,244.68,Month-to-month,No,1,Credit card (automatic),1
CUST_05326,68,67.63,4884.49,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_05327,53,65.44,3731.58,One year,DSL,0,Electronic check,0
CUST_05328,33,31.02,1148.54,Two year,DSL,0,Bank transfer (automatic),0
CUST_05329,42,58.69,2398.42,Month-to-month,Fiber optic,3,Electronic check,1
CUST_05330,67,106.07,7674.71,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_05331,63,89.34,5941.09,One year,No,0,Credit card (automatic),0
CUST_05332,59,101.86,5694.92,One year,Fiber optic,4,Bank transfer (automatic),0
CUST_05333,43,81.55,3849.69,Month-to-month,DSL,1,Credit card (automatic),1
CUST_05334,52,57.67,3351.04,Month-to-month,Fiber optic,3,Mailed check,0
CUST_05335,42,57.92,2481.46,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05336,34,55.13,2053.76,One year,DSL,0,Credit card (automatic),0
CUST_05337,49,64.05,3256.03,One year,Fiber optic,1,Electronic check,0
CUST_05338,2,18.0,50.0,One year,DSL,1,Credit card (automatic),0
CUST_05339,60,88.1,5473.59,Two year,No,1,Credit card (automatic),0
CUST_05340,23,50.81,1236.39,Month-to-month,Fiber optic,0,Mailed check,0
CUST_05341,40,63.05,2172.2,Month-to-month,DSL,3,Credit card (automatic),0
CUST_05342,48,73.55,3102.78,Month-to-month,No,0,Electronic check,0
CUST_05343,24,45.69,1068.14,Two year,Fiber optic,0,Electronic check,0
CUST_05344,24,56.31,1468.66,One year,DSL,1,Electronic check,0
CUST_05345,13,24.43,275.99,Month-to-month,Fiber optic,0,Mailed check,0
CUST_05346,8,43.26,295.61,Month-to-month,No,2,Electronic check,1
CUST_05347,64,92.69,5430.48,One year,Fiber optic,3,Electronic check,0
CUST_05348,38,52.62,2215.79,One year,Fiber optic,0,Credit card (automatic),0
CUST_05349,49,50.11,2740.74,One year,Fiber optic,4,Mailed check,0
CUST_05350,12,36.66,412.8,Month-to-month,DSL,0,Credit card (automatic),0
CUST_05351,62,86.48,5654.08,Two year,DSL,2,Electronic check,0
CUST_05352,23,36.55,892.01,One year,Fiber optic,1,Electronic check,0
CUST_05353,34,63.57,1837.69,One year,No,1,Credit card (automatic),0
CUST_05354,37,66.54,2368.87,One year,Fiber optic,2,Mailed check,0
CUST_05355,54,77.61,3751.2,Two year,DSL,1,Mailed check,0
CUST_05356,9,32.17,276.17,Two year,Fiber optic,1,Credit card (automatic),0
CUST_05357,66,57.29,3515.12,One year,DSL,0,Electronic check,0
CUST_05358,9,18.0,141.41,Month-to-month,DSL,1,Mailed check,1
CUST_05359,46,70.05,3692.14,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05360,16,42.67,683.01,Two year,DSL,4,Electronic check,0
CUST_05361,67,78.02,4670.89,One year,No,2,Bank transfer (automatic),0
CUST_05362,43,73.98,2927.49,Month-to-month,Fiber optic,1,Mailed check,0
CUST_05363,69,54.56,3241.67,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05364,68,64.62,4130.7,Two year,No,1,Mailed check,0
CUST_05365,20,50.47,877.49,Two year,Fiber optic,0,Mailed check,0
CUST_05366,18,58.41,971.79,Two year,No,4,Bank transfer (automatic),0
CUST_05367,9,18.0,158.86,Month-to-month,No,1,Credit card (automatic),0
CUST_05368,52,61.32,,One year,Fiber optic,0,Credit card (automatic),0
CUST_05369,2,37.71,82.95,Two year,DSL,2,Mailed check,0
CUST_05370,14,31.98,387.92,Month-to-month,DSL,2,Credit card (automatic),1
CUST_05371,66,64.95,3960.75,Month-to-month,No,1,Credit card (automatic),0
CUST_05372,46,46.04,1886.2,Two year,DSL,1,Electronic check,0
CUST_05373,33,66.06,2080.52,Month-to-month,No,1,Electronic check,1
CUST_05374,10,50.02,451.63,One year,DSL,1,Electronic check,1
CUST_05375,61,87.36,4905.42,One year,Fiber optic,1,Electronic check,0
CUST_05376,61,93.09,6389.56,One year,DSL,1,Mailed check,0
CUST_05377,4,43.57,181.65,Month-to-month,No,0,Mailed check,1
CUST_05378,54,59.01,3536.76,One year,DSL,2,Credit card (automatic),0
CUST_05379,24,60.72,1476.19,Month-to-month,Fiber optic,1,Mailed check,1
CUST_05380,50,66.35,3635.58,Two year,No,0,Electronic check,0
CUST_05381,22,65.39,1373.81,Month-to-month,DSL,0,Credit card (automatic),1
CUST_05382,2,76.23,140.77,One year,DSL,2,Mailed check,1
CUST_05383,55,66.65,3719.56,One year,No,0,Electronic check,0
CUST_05384,61,70.14,4846.07,Month-to-month,No,0,Electronic check,0
CUST_05385,50,69.4,3818.54,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_05386,11,34.66,351.91,One year,Fiber optic,0,Mailed check,1
CUST_05387,33,63.18,2369.5,Month-to-month,DSL,2,Bank transfer (automatic),1
CUST_05388,39,96.86,3805.74,Month-to-month,DSL,2,Credit card (automatic),1
CUST_05389,58,73.12,4140.26,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05390,56,69.14,3626.02,Two year,DSL,1,Credit card (automatic),0
CUST_05391,64,76.36,5073.23,One year,Fiber optic,0,Bank transfer (automatic),0
CUST_05392,46,74.4,3503.39,Month-to-month,DSL,5,Bank transfer (automatic),1
CUST_05393,68,68.26,5094.47,Two year,No,2,Electronic check,0
CUST_05394,59,79.42,5269.11,Month-to-month,Fiber optic,2,Mailed check,0
CUST_05395,15,69.5,1119.6,Month-to-month,DSL,1,Mailed check,1
CUST_05396,52,81.76,3849.77,Month-to-month,No,1,Bank transfer (automatic),0
CUST_05397,7,24.84,154.73,Month-to-month,No,0,Mailed check,1
CUST_05398,55,82.21,4570.52,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_05399,16,76.97,1103.54,One year,No,2,Mailed check,0
CUST_05400,22,49.49,1126.96,Month-to-month,DSL,1,Bank transfer (automatic),0
CUST_05401,42,47.92,1808.28,One year,DSL,0,Mailed check,0
CUST_05402,28,52.72,1357.64,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05403,47,74.8,3076.67,Month-to-month,DSL,1,Mailed check,0
CUST_05404,37,64.1,2611.54,Month-to-month,Fiber optic,1,Bank transfer (automatic),1
CUST_05405,46,88.23,4167.76,One year,Fiber optic,2,Bank transfer (automatic),0
CUST_05406,43,60.6,2485.69,One year,No,0,Mailed check,0
CUST_05407,15,18.0,261.63,Month-to-month,DSL,2,Credit card (automatic),1
CUST_05408,50,79.66,3546.53,Month-to-month,DSL,2,Credit card (automatic),1
CUST_05409,70,,6984.35,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05410,41,70.86,2735.55,Two year,DSL,2,Credit card (automatic),0
CUST_05411,44,50.02,1917.69,Month-to-month,No,0,Mailed check,0
CUST_05412,52,99.52,4956.36,One year,Fiber optic,2,Credit card (automatic),0
CUST_05413,7,22.05,142.45,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05414,11,26.53,283.69,Month-to-month,Fiber optic,1,Credit card (automatic),1
CUST_05415,41,59.55,2705.62,One year,DSL,1,Credit card (automatic),0
CUST_05416,29,68.62,2136.08,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_05417,50,85.94,3966.39,Month-to-month,Fiber optic,1,Mailed check,1
CUST_05418,66,103.48,6463.87,Two year,No,4,Bank transfer (automatic),0
CUST_05419,57,81.32,4542.2,Month-to-month,DSL,0,Mailed check,0
CUST_05420,16,22.17,318.7,Month-to-month,DSL,0,Bank transfer (automatic),1
CUST_05421,23,27.5,591.76,Month-to-month,Fiber optic,1,Electronic check,0
CUST_05422,11,29.34,304.15,Month-to-month,DSL,0,Bank transfer (automatic),0
CUST_05423,8,42.03,304.84,One year,Fiber optic,0,Mailed check,0
CUST_05424,54,79.14,3983.05,Month-to-month,DSL,0,Mailed check,0
CUST_05425,50,59.07,2886.79,Two year,Fiber optic,1,Electronic check,0
CUST_05426,14,24.47,378.38,One year,Fiber optic,0,Electronic check,0
CUST_05427,51,97.82,5258.38,Two year,No,4,Bank transfer (automatic),0
CUST_05428,33,62.68,1799.8,Two year,Fiber optic,2,Mailed check,0
CUST_05429,64,60.34,3871.44,Two year,DSL,2,Electronic check,0
CUST_05430,52,57.61,2757.42,One year,Fiber optic,1,Electronic check,0
CUST_05431,20,51.32,872.86,Month-to-month,Fiber optic,1,Mailed check,1
CUST_05432,35,38.76,1383.39,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05433,17,26.79,414.29,One year,No,0,Electronic check,0
CUST_05434,65,70.12,4759.07,Month-to-month,No,1,Bank transfer (automatic),0
CUST_05435,38,65.9,2324.39,One year,DSL,0,Bank transfer (automatic),0
CUST_05436,64,85.09,5024.15,Month-to-month,Fiber optic,2,Credit card (automatic),0
CUST_05437,37,74.72,2839.83,Two year,DSL,0,Electronic check,0
CUST_05438,37,71.95,2734.65,Month-to-month,Fiber optic,5,Electronic check,1
CUST_05439,14,33.67,520.68,Two year,No,0,Electronic check,0
CUST_05440,70,85.01,5412.45,Month-to-month,Fiber optic,0,Bank transfer (automatic),0
CUST_05441,49,61.2,3437.1,Month-to-month,DSL,1,Electronic check,0
CUST_05442,22,27.92,590.11,Two year,No,1,Electronic check,0
CUST_05443,61,83.07,5781.67,Two year,Fiber optic,3,Bank transfer (automatic),0
CUST_05444,17,29.62,451.42,One year,DSL,0,Mailed check,0
CUST_05445,7,29.08,231.2,Two year,No,0,Bank transfer (automatic),0
CUST_05446,49,61.52,3434.29,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_05447,54,82.61,4180.38,Two year,Fiber optic,2,Credit card (automatic),0
CUST_05448,42,54.38,2080.45,Month-to-month,Fiber optic,0,Mailed check,0
CUST_05449,52,47.21,2530.68,Month-to-month,No,0,Electronic check,0
CUST_05450,19,37.23,630.38,Month-to-month,DSL,1,Bank transfer (automatic),1
CUST_05451,20,35.57,667.73,Month-to-month,DSL,2,Electronic check,0
CUST_05452,27,74.16,2292.4,One year,Fiber optic,1,Electronic check,0
CUST_05453,15,42.05,680.93,One year,No,1,Mailed check,0
CUST_05454,17,55.61,1029.25,Month-to-month,DSL,2,Electronic check,1
CUST_05455,4,36.05,160.35,Two year,DSL,2,Electronic check,0
CUST_05456,18,65.91,1253.72,Month-to-month,No,1,Bank transfer (automatic),1
CUST_05457,40,50.87,2166.99,Month-to-month,Fiber optic,2,Credit card (automatic),1
CUST_05458,27,46.1,1331.56,One year,DSL,2,Electronic check,0
CUST_05459,31,,1894.03,Month-to-month,Fiber optic,0,Bank transfer (automatic),1
CUST_05460,67,72.39,4268.21,Month-to-month,Fiber optic,0,Credit card (automatic),1
CUST_05461,1,25.82,50.0,One year,Fiber optic,2,Electronic check,0
CUST_05462,61,71.56,4758.07,Month-to-month,Fiber optic,1,Bank transfer (automatic),0
CUST_05463,3,55.08,152.08,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05464,37,79.13,2648.97,One year,DSL,0,Credit card (automatic),0
CUST_05465,10,37.92,431.15,Month-to-month,No,0,Electronic check,1
CUST_05466,35,68.86,2148.7,Two year,DSL,3,Electronic check,0
CUST_05467,65,90.9,5995.04,One year,No,1,Credit card (automatic),0
CUST_05468,3,41.11,132.25,Month-to-month,DSL,2,Bank transfer (automatic),0
CUST_05469,37,56.71,1843.3,Month-to-month,DSL,0,Electronic check,0
CUST_05470,34,60.29,2087.21,Month-to-month,DSL,3,Credit card (automatic),1
CUST_05471,33,53.01,1843.96,One year,DSL,2,Credit card (automatic),0
CUST_05472,45,75.95,2950.03,Month-to-month,Fiber optic,2,Mailed check,0
CUST_05473,24,50.37,1179.79,Two year,Fiber optic,1,Electronic check,0
CUST_05474,57,97.22,5498.92,Month-to-month,No,2,Electronic check,0
CUST_05475,18,45.29,828.93,One year,Fiber optic,2,Credit card (automatic),0
CUST_05476,26,39.2,878.41,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05477,34,34.67,1317.81,Month-to-month,DSL,0,Electronic check,0
CUST_05478,67,73.88,5485.51,Month-to-month,No,1,Electronic check,0
CUST_05479,39,47.94,2067.97,One year,DSL,2,Electronic check,0
CUST_05480,61,87.57,5373.32,Two year,DSL,0,Bank transfer (automatic),0
CUST_05481,11,33.2,396.75,Month-to-month,DSL,1,Mailed check,0
CUST_05482,6,25.09,164.12,Month-to-month,DSL,1,Electronic check,0
CUST_05483,37,60.36,2543.51,Month-to-month,Fiber optic,0,Electronic check,0
CUST_05484,66,101.19,7312.03,Month-to-month,DSL,0,Electronic check,1
CUST_05485,17,37.98,571.91,Two year,DSL,1,Electronic check,0
CUST_05486,17,24.99,379.31,Two year,No,0,Electronic check,0
CUST_05487,11,38.05,419.65,Two year,DSL,2,Bank transfer (automatic),0
CUST_05488,67,65.29,4649.64,Month-to-month,Fiber optic,2,Electronic check,0
CUST_05489,7,41.28,318.0,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05490,46,73.22,2874.99,One year,No,1,Bank transfer (automatic),0
CUST_05491,28,51.13,1403.04,Month-to-month,Fiber optic,2,Bank transfer (automatic),1
CUST_05492,30,40.05,1174.07,One year,DSL,1,Bank transfer (automatic),0
CUST_05493,52,104.4,5745.75,Month-to-month,No,2,Credit card (automatic),0
CUST_05494,32,49.35,1604.82,Month-to-month,Fiber optic,3,Electronic check,0
CUST_05495,2,31.1,67.84,Two year,DSL,3,Electronic check,0
CUST_05496,41,62.71,2725.4,Month-to-month,Fiber optic,1,Electronic check,1
CUST_05497,2,41.43,82.38,Two year,Fiber optic,1,Electronic check,0
CUST_05498,61,71.99,4046.04,Month-to-month,DSL,0,Credit card (automatic),1
